Validprtprimcattyp|Validprtsubcattyp|Prtid|Locid|Prtlglnm|Prtlocnm|Validloctyp|Phyaddrstr1txt|Phyaddrstr2txt|Phyaddrctynm|PhyAddrStCd|Phyaddrpostcd|Geolattude|Geolngtude|Phone|Fax|Web|Email|Lastupdtdt
ED|SBDC|83307|250193|South Carolina Small Business Development Center ~ University of South Carolina|South Carolina Small Business Development Center ~ University of South Carolina  - Lead Center|HO|1014 Greene Street|Moore School of Business|Columbia|SC|29208|||||www.scsbdc.com||08/29/2016
ED|SBDC|83307|250194|South Carolina Small Business Development Center ~ University of South Carolina|South Carolina Small Business Development Center ~ University of South Carolina-Aiken|BO|471 University Parkway, Box 9| |Aiken|SC|29801|||||||05/24/2011
ED|SBDC|83307|250195|South Carolina Small Business Development Center ~ University of South Carolina|South Carolina Small Business Development Center ~ University of South Carolina-Beaufort|BO|801 Carteret Street|USC-Beaufort North Campus|Beaufort|SC|29902|||||||06/16/2011
ED|SBDC|83307|250196|South Carolina Small Business Development Center ~ University of South Carolina|South Carolina Small Business Development Center ~ Clemson University ~ Clemson Regional Small Business Development Center|BO|413 Sirrine Hall, Clemson University|College of Business and Public Affairs|Clemson|SC|29634-1392|||||||08/29/2016
ED|SBDC|83307|250197|South Carolina Small Business Development Center ~ University of South Carolina|South Carolina Small Business Development Center ~ University of South Carolina ~ USC Regional Small Business Development Center|BO|1225 Laurel Street| |Columbia|SC|29208-9980|||||||05/24/2011
ED|SBDC|83307|250198|South Carolina Small Business Development Center ~ University of South Carolina|South Carolina Small Business Development Center ~ Florence Darlington Technical College|BO|P.O. Box 100548| |Florence|SC|29501-0548|||||||05/24/2011
ED|SBDC|83307|250199|South Carolina Small Business Development Center ~ University of South Carolina|South Carolina Small Business Development Center ~ Clemson University/Greenville~ Clemson Regional Small Business Development Center|BO|1 North Main Street| |Greenville|SC|29601|||||||08/29/2016
ED|SBDC|83307|250200|South Carolina Small Business Development Center ~ University of South Carolina|South Carolina Small Business Development Center ~ Greenwood|BO|430 Helix Rd.||Greenwood|SC|29646|||||||05/25/2017
ED|SBDC|83307|250201|South Carolina Small Business Development Center ~ University of South Carolina|South Carolina Small Business Development Center ~ University of South Carolina/Bluffton|BO|USC-Beaufort South Campus One University Blvd| |Bluffton|SC|29909|||||||06/16/2011
ED|SBDC|83307|250202|South Carolina Small Business Development Center ~ University of South Carolina|South Carolina Small Business Development Center ~ Coastal Carolina University/Conway|BO|642 Century Circle| Coastal Carolina University |Conway|SC|29526|||||||08/31/2016
ED|SBDC|83307|250203|South Carolina Small Business Development Center ~ University of South Carolina|South Carolina Small Business Development Center ~ University of South Carolina/N. Charleston|BO|6296 Rivers Ave|Suite 300|North Charleston|SC|29406|||||||08/29/2016
ED|SBDC|83307|250204|South Carolina Small Business Development Center ~ University of South Carolina|South Carolina Small Business Development Center ~ South Carolina State University ~ SCSU Regional Small Business Development Center|BO|300 College Street, Campus Box 7176 |Algernon S. Belcher Hall, SCSU|Orangeburg|SC|29117|||||||06/16/2011
ED|SBDC|83307|250205|South Carolina Small Business Development Center ~ University of South Carolina|South Carolina Small Business Development Center ~ Winthrop University ~ Winthrop Regional Small Business Development Center|BO|800 Park ave| |Rock Hill|SC|29733|||||||08/31/2016
ED|SBDC|83307|250206|South Carolina Small Business Development Center ~ University of South Carolina|South Carolina Small Business Development Center ~ Spartanburg Community College/Spartanburg|BO|1875 East Main St. |Spartanburg Community College|Duncan|SC|29334|||864-592-6318||||06/16/2011
ED|SBDC|83307|250207|South Carolina Small Business Development Center ~ University of South Carolina|South Carolina Small Business Development Center ~ University of South Carolina - Sumter~Small Business Development Center|BO|200 Miller Rd. Rm 216 |USC Sumter|Sumter|SC|29150-2498|||||||06/16/2011
ED|SBDC|83307|466046|South Carolina Small Business Development Center ~ University of South Carolina|South Carolina Small Business Development Center ~ Newberry College |BO|2100 College Street||Newberry|SC|29108|||803-321-5689||||02/18/2012
ED|SBDC|83308|250208|South Dakota Small Business Development Center ~ University of South Dakota|South Dakota SBDC ~ University of South Dakota ~ State Office|HO|South Dakota Small Business Development Center|414 East Clark St|Vermillion|SD|57069|||||||10/08/2013
ED|SBDC|83308|250209|South Dakota Small Business Development Center ~ University of South Dakota|South Dakota SBDC ~ Aberdeen SBDC|BO|416 Production St. North| |Aberdeen|SD|57401|||||||08/12/2013
ED|SBDC|83308|250210|South Dakota Small Business Development Center ~ University of South Dakota|Pierre SBDC|BO|221 S. Central Avenue|Suite 33|Pierre|SD|57501|||||||11/05/2013
ED|SBDC|83308|250211|South Dakota Small Business Development Center ~ University of South Dakota|Rapid City SBDC|BO|730 E. Watertown Street| |Rapid City|SD|57701|||||||11/05/2013
ED|SBDC|83308|250212|South Dakota Small Business Development Center ~ University of South Dakota|South Dakota SBDC ~ Sioux Falls SBDC|BO|2329 North Career Ave.| Suite 106|Sioux Falls|SD|57107|||||||08/12/2013
ED|SBDC|83308|250213|South Dakota Small Business Development Center ~ University of South Dakota|South Dakota SBDC ~ Watertown SBDC|BO|124 First Avenue NW|P O. Box 1207|Watertown|SD|57201|||||||08/12/2013
ED|SBDC|83308|250214|South Dakota Small Business Development Center ~ University of South Dakota|South Dakota SBDC ~ Yankton SBDC|BO|1808 Summit Avenue|P. O. Box 687|Yankton|SD|57078|||||||08/12/2013
ED|SBDC|83308|485002|South Dakota Small Business Development Center ~ University of South Dakota|South Dakota SBDC~International Trade Center|BO|1 West Weather Lane|Suite 400|Sioux Falls|SD|57104-0121|||||||08/12/2013
ED|SBDC|83308|504908|South Dakota Small Business Development Center ~ University of South Dakota|SD SBDC at the Enterprise Institute|BO|2301 Research Parkway, Suite 218||Brookings|SD|57006|||||||01/21/2015
ED|SBDC|83313|437125|Texas SBDC ~  San Antonio ~ South-West Texas Border SBDC ~ University of Texas at San Antonio|Texas SBDC ~ San Antonio ~South-West Texas Border SBDC ~ University of Texas at San Antonio ~ Contracting Resource Center|BO|501 West Cesar E Chavez Blvd| |San Antonio|TX|78207|||2104582458||||02/18/2012
ED|SBDC|83313|302321|Texas SBDC ~  San Antonio ~ South-West Texas Border SBDC ~ University of Texas at San Antonio|Texas SBDC ~ San Antonio ~South-West Texas Border SBDC ~ Sul Ross State University/Big Bend|BO|500 West Ave. H| |Alpine|TX|79832|||4328378694||||02/18/2012
ED|SBDC|83313|296967|Texas SBDC ~  San Antonio ~ South-West Texas Border SBDC ~ University of Texas at San Antonio|Texas SBDC ~  San Antonio ~ South-West Texas Border SBDC ~ University of Texas at San Antonio|BO|501 West Cesar E Chavez Blvd| |San Antonio|TX|78207|||2104582460||||02/18/2012
ED|SBDC|83313|250259|Texas SBDC ~  San Antonio ~ South-West Texas Border SBDC ~ University of Texas at San Antonio|Texas SBDC ~ San Antonio ~South-West Texas Border SBDC ~ Del Mar College|BO|3209 S. Staples|CED-146|Corpus Christi|TX|78411|||(361) 698-1021||||02/13/2017
ED|SBDC|83313|250260|Texas SBDC ~  San Antonio ~ South-West Texas Border SBDC ~ University of Texas at San Antonio|Texas SBDC ~ San Antonio ~South-West Texas Border SBDC ~ University of Texas-Pan American|BO|1407 E Freddy Gonzalez||Edinburg|TX|78539-2999|||9562927535||||02/18/2012
ED|SBDC|83313|250277|Texas SBDC ~  San Antonio ~ South-West Texas Border SBDC ~ University of Texas at San Antonio|Texas SBDC ~ San Antonio ~South-West Texas Border SBDC ~ El Paso Community College|BO|9050 Viscount Blvd.|B-520|El Paso|TX|79925-6511|||9158317743||||02/18/2012
ED|SBDC|83313|250285|Texas SBDC ~  San Antonio ~ South-West Texas Border SBDC ~ University of Texas at San Antonio|Texas SBDC ~ San Antonio ~South-West Texas Border SBDC ~ University of Texas at San Antonio SBDC Regional Office|HO|501 West Cesar E Chavez Blvd| |San Antonio|TX|78207-4415|||(210) 458-2450||||02/18/2012
ED|SBDC|83313|250286|Texas SBDC ~  San Antonio ~ South-West Texas Border SBDC ~ University of Texas at San Antonio|Texas State University SBDC|BO|7719 Wood Hollow Dr. Ste 211||Austin|TX|78731|||512-610-0996|||sbdc@txstate.edu |11/21/2013
ED|SBDC|83313|250287|Texas SBDC ~  San Antonio ~ South-West Texas Border SBDC ~ University of Texas at San Antonio|Texas SBDC ~ San Antonio ~South-West Texas Border SBDC ~ Sul Ross State University/Rio Grande College|BO|Route 3, Box 1200 HWY 277| |Eagle Pass|TX|78852|||8307585025||||02/18/2012
ED|SBDC|83313|250288|Texas SBDC ~  San Antonio ~ South-West Texas Border SBDC ~ University of Texas at San Antonio|Texas SBDC ~ San Antonio ~South-West Texas Border SBDC ~ Texas A&M International University|BO|5201 University Blvd.| |Laredo|TX|78041-1900|||9563262827||||02/18/2012
ED|SBDC|83313|250289|Texas SBDC ~  San Antonio ~ South-West Texas Border SBDC ~ University of Texas at San Antonio|Texas SBDC ~ San Antonio ~South-West Texas Border SBDC ~ Angelo State University|BO|ASU Station #10910| |San Angelo|TX|76909|||3259422098||||02/18/2012
ED|SBDC|83313|250290|Texas SBDC ~  San Antonio ~ South-West Texas Border SBDC ~ University of Texas at San Antonio|Texas SBDC ~ San Antonio ~South-West Texas Border SBDC ~ University of Texas at San Antonio ~ International Trade Center|BO|501 West Cesar E Chavez Blvd| |San Antonio|TX|78207-4415|||(210) 458-2470||||02/18/2012
ED|SBDC|83313|250291|Texas SBDC ~  San Antonio ~ South-West Texas Border SBDC ~ University of Texas at San Antonio|Texas SBDC ~ San Antonio ~South-West Texas Border SBDC ~ University of Houston-Victoria|BO|3402 N. Ben Wilson| |Victoria|TX|77901|||361-575-8944||||02/18/2012
ED|SBDC|83313|507441|Texas SBDC ~  San Antonio ~ South-West Texas Border SBDC ~ University of Texas at San Antonio|Technology Commercialization|BO|501 W. Cesar E. Chavez BLVD||San Antonio|TX|78207|||210-458-2450||||03/02/2017
ED|SBDC|83318|437085|Wisconson Small Business Development Center ~ University of WI Extension Madison|Wisconsin Small Business Development Center - UW Parkside|BO|900 Wood Road| PO Box 2000|Kenosha|WI|53141|||262-898-7500||||11/14/2016
ED|SBDC|83318|250373|Wisconson Small Business Development Center ~ University of WI Extension Madison|Wisconsin Small Business Development Center ~ UW Eau Claire|BO|7 South Dewey St|PO Box 4004|Eau Claire|WI|54702|||||||11/14/2016
ED|SBDC|83318|250374|Wisconson Small Business Development Center ~ University of WI Extension Madison|Wisconsin Small Business Development Center ~ UW Green Bay|BO|2701 Larsen Road| |Green Bay|WI|54303|||||||11/14/2016
ED|SBDC|83318|250376|Wisconson Small Business Development Center ~ University of WI Extension Madison|Wisconsin Small Business Development Center ~ UW La Crosse|BO|1701 Badger St|120 W. Carl Wimberly Hall|La Crosse|WI|54601|||||||11/14/2016
ED|SBDC|83318|250377|Wisconson Small Business Development Center ~ University of WI Extension Madison|Wisconsin Small Business Development Center ~ UW Madison|BO|975 University Ave.|3260 Grainger Hall|Madison|WI|53706|||||||11/14/2016
ED|SBDC|83318|250378|Wisconson Small Business Development Center ~ University of WI Extension Madison|Wisconsin Small Business Development Center ~ UW Milwaukee|BO|161 W. Wisconsin Ave.|Ste 6000|Milwaukee|WI|53203|||||||11/14/2016
ED|SBDC|83318|250379|Wisconson Small Business Development Center ~ University of WI Extension Madison|Wisconsin Small Business Development Center ~ UW Oshkosh|BO|Sage Hall Rm 1614|800 Algoma Blvd|Oshkosh|WI|54901|||||||11/14/2016
ED|SBDC|83318|250380|Wisconson Small Business Development Center ~ University of WI Extension Madison|Wisconsin Small Business Development Center ~ Southwest Wisconsin|BO|52 Means Dr|Suite 115B|Platteville|WI|53818|||||||11/14/2016
ED|SBDC|83318|250382|Wisconson Small Business Development Center ~ University of WI Extension Madison|Wisconsin Small Business Development Center ~ UW River Falls|BO|401 South Winter St||River Falls|WI|54022|||||||11/14/2016
ED|SBDC|83318|250383|Wisconson Small Business Development Center ~ University of WI Extension Madison|Wisconsin Small Business Development Center ~ UW Stevens Point|BO|2100 Main Street|Room 32|Stevens Point|WI|54481|||||||11/14/2016
ED|SBDC|83318|250384|Wisconson Small Business Development Center ~ University of WI Extension Madison|Wisconsin Small Business Development Center ~ UW Superior|BO|108 Erlanson Hall|825 N 18th St|Superior|WI|54880|||||||11/14/2016
ED|SBDC|83318|250386|Wisconson Small Business Development Center ~ University of WI Extension Madison|Wisconsin Small Business Development Center ~ UW Whitewater|BO|1210 Hyland Hall| |Whitewater|WI|53190|||||||11/14/2016
ED|SBDC|83318|250372|Wisconson Small Business Development Center ~ University of WI Extension Madison|Wisconsin Small Business Development Center ~ State Office|HO|432 North Lake Street|Room 423|Madison|WI|53706|||||||11/14/2016
ED|SBDC|83274|436973|Florida SBDC Network Headquarters ~ University of West Florida|Florida SBDC at Florida Gulf Coast University, Ft. Myers|BO|10501 FGCU Blvd S|CLI, Lutgert College of Business, Unit 2320|Fort Myers|FL|33965-6502|||239-745-3700||http://cli.fgcu.edu/sbdc||07/28/2016
ED|SBDC|83274|323464|Florida SBDC Network Headquarters ~ University of West Florida|SBDC in Broward, Fort Lauderdale |BO|111 E. Las Olas Blvd.|HEC Building, Room 1010|Fort Lauderdale|FL|33301|||954-762-5235||http://sbdcfortlauderdale.org/|rcruz@uwf.edu|07/28/2016
ED|SBDC|83274|323470|Florida SBDC Network Headquarters ~ University of West Florida|SBDC at Florida Keys Community College, Key West|BO|5901 College Road|Room C-218|Key West|FL|33040-6529|||305-809-3156||http://keywestsbdc.org/||07/28/2016
ED|SBDC|83274|249580|Florida SBDC Network Headquarters ~ University of West Florida|Florida SBDC at University of North Florida, Jacksonville|BO|12000 Alumni Drive|University Ctr, Coggin COB|Jacksonville|FL|32224-2677|||904-620-2476||http://www.sbdc.unf.edu|jdonalds@unf.edu|07/28/2016
ED|SBDC|83274|249583|Florida SBDC Network Headquarters ~ University of West Florida|Florida SBDC at Florida International University, Miami|BO|1101 Brickell Avenue|South Tower Penthouse, 11th Floor|Miami|FL|33131|||||||07/28/2016
ED|SBDC|83274|249585|Florida SBDC Network Headquarters ~ University of West Florida|Florida SBDC at University of Central Florida, Orlando|BO|3201 East Colonial Drive|Suite A20|Orlando|FL|32803|||407-420-4850||http://www.sbdcorlando.com|sbdcucf@pegasus.cc.ucf.edu|07/28/2016
ED|SBDC|83274|249587|Florida SBDC Network Headquarters ~ University of West Florida|SBDC at Florida Agricultural and Mechanical University, Tallahassee|BO|2035 E Paul Dirac Drive| Morgan Building, Innovation Park, Suite 130|Tallahassee|FL|32310-3700|||850-599-3407||http://www.sbdcfamu.org|thomas.bowers@famu.edu|07/28/2016
ED|SBDC|83274|249589|Florida SBDC Network Headquarters ~ University of West Florida|SBDC at The University of South Florida, Tampa|BO|1101 Channelside Drive|Suite 210|Tampa|FL|33602|||813-905-5800||http://www.SBDCtampabay.com|hurst@bsn.usf.edu|07/28/2016
ED|SBDC|83274|249567|Florida SBDC Network Headquarters ~ University of West Florida|Florida SBDC Network Headquarters, Pensacola|HO|220 West Garden Street|Suite 301|Pensacola|FL|32502|||850-898-3479||http://www.FloridaSBDC.org|Michael.Myhre@FloridaSBDC.org|11/01/2016
ED|SBDC|83274|249568|Florida SBDC Network Headquarters ~ University of West Florida|Florida SBDC at University of West Florida, Pensacola|BO|9999 University Parkway||Pensacola|FL|32514||||||kmassey@uwf.edu|07/28/2016
ED|SBDC|83274|507272|Florida SBDC Network Headquarters ~ University of West Florida|Florida SBDC at Palm Beach State College, Boca Raton|BO|3000 Saint Lucie Ave|Suite AD408|Boca Raton|FL|33431-6418|||||||08/24/2016
ED|SBDC|83274|507273|Florida SBDC Network Headquarters ~ University of West Florida|Florida SBDC at Indian River State College, Fort Pierce|BO|3209 Virginia Avenue, Building Y-303||Fort Pierce|FL|34981|||||||07/28/2016
ED|SBDC|83320|437187| Wyoming Small Business Development Center ~ University of Wyoming|Wyoming - Region 6 SBDC|BO|213 West Main|Suite C|Riverton|WY|82501|||307-857-1174||http://www.wyomingentrepreneur.biz||05/22/2013
ED|SBDC|83320|437188| Wyoming Small Business Development Center ~ University of Wyoming|Wyoming - Region 4 Satellite Office|BO|1000 East University, Dept. 3922| |Laramie|WY|82071|||307-766-3405||http://www.uwyo.edu/sbdc/||05/22/2013
ED|SBDC|83320|250401| Wyoming Small Business Development Center ~ University of Wyoming|Wyoming - SBDC Lead Office|HO|1000 East University Avenue|Dept. 3922|Laramie|WY|82071|||307-766-3405||http://wyen.biz|jkline@uwyo.edu|08/29/2013
ED|SBDC|83320|250401| Wyoming Small Business Development Center ~ University of Wyoming|Wyoming - SBDC Lead Office|HO|1000 East University Avenue|Dept. 3922|Laramie|WY|82071|||307-766-3405||http://wyomingentrepreneur.biz/|jkline@uwyo.edu|08/29/2013
ED|SBDC|83320|250402| Wyoming Small Business Development Center ~ University of Wyoming|Wyoming - Region 1 SBDC|BO|1400 Dewar Drive| Suite #208|Rock Springs|WY|82901|||307-352-6894||http://www.wyomingentrepreneur.biz||05/22/2013
ED|SBDC|83320|250403| Wyoming Small Business Development Center ~ University of Wyoming|Wyoming - Region 2 SBDC|BO|143 South Bent Street| Suite A|Powell|WY|82435|||307-754-2139||http://www.wyomingentrepreneur.biz||05/22/2013
ED|SBDC|83320|250404| Wyoming Small Business Development Center ~ University of Wyoming|Wyoming - Region 3 SBDC|BO|300 South Wolcott|Suite 300 |Casper|WY|82601|||307-234-6683||http://www.wyomingentrepreneur.biz||05/22/2013
ED|SBDC|83320|250405| Wyoming Small Business Development Center ~ University of Wyoming|Wyoming - Region 4 SBDC|BO|1400 East College Drive| |Cheyenne|WY|82007-3298|||307-632-6141||http://www.wyomingentrepreneur.biz||05/22/2013
ED|SBDC|83320|250406| Wyoming Small Business Development Center ~ University of Wyoming|Wyoming - Region 5 SBDC|BO|2001 W. Lakeway Road|Suite D|Gillette|WY|82718|||307-682-5232||http://www.wyomingentrepreneur.biz||05/22/2013
ED|SBDC|242764|437715|Virgin Islands SBDC ~ University of the Virgin Islands|Virgin Islands SBDC ~ Lead Center|HO|8000 Nisky Center,|Suite 720|St. Thomas |VI|00802-5804|||340-776-3206 |||ldottin@uvi.edu|01/25/2012
ED|SBDC|242764|437717|Virgin Islands SBDC ~ University of the Virgin Islands|Virgin Islands SBDC ~ University of the Virgin Islands ~ St. Croix SBDC|BO|4100 Sion Farm Shopping Center|Bay 16 & 17|Christiansted|VI|00820 |||340-692-5270 ||||07/31/2014
ED|SBDC|242764|487869|Virgin Islands SBDC ~ University of the Virgin Islands|Virgin Islands SBDC ~ University of the Virgin Islands ~ St Johns|BO|5000 Enighed, The Marketplace, Suite 304||St. Johns|VI|00830|||||||02/18/2012
ED|SBDC|83316|250336|Vermont Small Business Development Center ~ Vermont Technical College|VtSBDC Lead Center Office|HO|1540 VT Route 66| |Randolph|VT|05060|||||http://www.vtsbdc.org/||07/10/2017
ED|SBDC|83316|250337|Vermont Small Business Development Center ~ Vermont Technical College|VtSBDC - Brattleboro|BO|76 Cotton Mill Hill, C-1| |Brattleboro|VT|05301|||802-257-7731||http://www.vtsbdc.org/||11/18/2016
ED|SBDC|83316|250338|Vermont Small Business Development Center ~ Vermont Technical College|VtSBDC - Chittenden County|BO|60 Main Street| |Burlington|VT|05402-0786|||802-658-9228||http://www.vtsbdc.org/||11/18/2016
ED|SBDC|83316|250339|Vermont Small Business Development Center ~ Vermont Technical College|Addison County Economic Development Corporation SBDC|BO|1590 Rte 7 South, Suite 8| |Middlebury|VT|05753|||(802) 388-7953||http://www.vtsbdc.org/||11/18/2016
ED|SBDC|83316|250340|Vermont Small Business Development Center ~ Vermont Technical College|VtSBDC - Central Vermont|BO|PO Box 1439| |Montpelier|VT|05601|||802-223-4654||http://www.vtsbdc.org/||11/18/2016
ED|SBDC|83316|250341|Vermont Small Business Development Center ~ Vermont Technical College|VtSBDC - Lamoille County|BO|PO Box 455| |Morrisville|VT|05661-0455|||802-888-4542||http://www.vtsbdc.org/||11/18/2016
ED|SBDC|83316|250343|Vermont Small Business Development Center ~ Vermont Technical College|VtSBDC - Grand Isle|BO|PO Box 213| |North Hero|VT|05474-0213|||802-372-8400||http://www.vtsbdc.org/||11/18/2016
ED|SBDC|83316|250344|Vermont Small Business Development Center ~ Vermont Technical College|VtSBDC - Rutland|BO|"City Center" 67 Merchants Row Suite 6| |Rutland|VT|05701|||802-773-9147||http://www.vtsbdc.org/||07/10/2017
ED|SBDC|83316|250345|Vermont Small Business Development Center ~ Vermont Technical College|VtSBDC - Springfield|BO|14 Clinton Square, Suite 7| |Springfield|VT|05156|||802-885-2071||http://www.vtsbdc.org/||11/18/2016
ED|SBDC|83316|250346|Vermont Small Business Development Center ~ Vermont Technical College|VtSBDC - Franklin County |BO|PO Box 1099|2 North Main Street|St. Albans|VT|05478-1099|||(802) 524-2194||http://www.vtsbdc.org/||11/18/2016
ED|SBDC|83316|250347|Vermont Small Business Development Center ~ Vermont Technical College|VtSBDC - Northeast Kingdom|BO|PO Box 630|36 Eastern Avenue|St. Johnsbury|VT|05819-0630|||802-748-1014||http://www.vtsbdc.org/||11/18/2016
ED|SBDC|83316|250348|Vermont Small Business Development Center ~ Vermont Technical College|VtSBDC - Upper Valley|BO|35 Railroad Row, Ste. 101||White River Junction|VT|05001|||802-295-3710||http://www.vtsbdc.org/||11/18/2016
ED|SBDC|83316|474509|Vermont Small Business Development Center ~ Vermont Technical College|VtSBDC - Newport|BO|79 Coventry Street, Suite 1||Newport|VT|05855|||802-728-9101||||07/10/2017
ED|SBDC|83319|436957|West Virginia Small Business Development Center ~ West Virginia Development Office|West Virginia SBDC - Jefferson County Outreach Office|BO|1948 Wiltshire Road| |Kearneysville|WV|25430|||||||10/28/2016
ED|SBDC|83319|436958|West Virginia Small Business Development Center ~ West Virginia Development Office|West Virginia SBDC ~ Upshur County Center SBDC-Summersville|BO|30 East Main Street||Buckhannon|WV|26201|||||||10/28/2016
ED|SBDC|83319|323641|West Virginia Small Business Development Center ~ West Virginia Development Office|West Virginia SBDC - Potomac Highlands SBDC|BO|151 Robert C. Byrd Industrial Park Road||Moorefield|WV|26836|||(304) 530-4964||||10/28/2016
ED|SBDC|83319|250387|West Virginia Small Business Development Center ~ West Virginia Development Office|West Virginia SBDC Lead Center ~ West Virginia Development Office  -|HO|1900 Kanawha Blvd, East, Bldg 6, Room 553| |Charleston|WV|25305|||304-558-2960||||10/28/2016
ED|SBDC|83319|250389|West Virginia Small Business Development Center ~ West Virginia Development Office|West Virginia SBDC ~ Charleston Center|BO|1116 Smith Street| |Charleston|WV|25301|||||||04/13/2017
ED|SBDC|83319|250392|West Virginia Small Business Development Center ~ West Virginia Development Office|West Virginia SBDC - Huntington Center|BO|800 5th Avenue| |Huntington|WV|25701|||||||10/28/2016
ED|SBDC|83319|250393|West Virginia Small Business Development Center ~ West Virginia Development Office|West Virginia SBDC ~West Virginia University SBDC|BO|886 Chestnut Ridge Road|Chestnut Ridge Research Bldg|Morgantown|WV|26506-6884|||||||05/24/2011
ED|SBDC|83319|250394|West Virginia Small Business Development Center ~ West Virginia Development Office|West Virginia SBDC ~Southern WV Community & Technical College SBDC|BO|Dempsey Branch Road| |Mt. Gay|WV|25637|||||||10/28/2016
ED|SBDC|83319|250396|West Virginia Small Business Development Center ~ West Virginia Development Office|West Virginia SBDC ~West Virginia University at Parkersburg SBDC|BO|300 Campus Drive|Workforce & Community Education|Parkersburg|WV|26101-9577|||||||10/28/2016
ED|SBDC|83319|250397|West Virginia Small Business Development Center ~ West Virginia Development Office|West Virginia SBDC ~Eastern Panhandle SBDC|BO|891 Auto Parts Place||Martinsburg|WV|25403|||||||10/28/2016
ED|SBDC|83319|250399|West Virginia Small Business Development Center ~ West Virginia Development Office|West Virginia SBDC ~West Virginia Northern Community College SBDC|BO|1704 Market Street| |Wheeling|WV|26003-3699|||||||05/24/2011
ED|SBDC|83319|250400|West Virginia Small Business Development Center ~ West Virginia Development Office|West Virginia SBDC ~Bluefield State College Center|BO|219 Rock Street| |Bluefield|WV|24701|||||||10/28/2016
ED|SBDC|83319|495555|West Virginia Small Business Development Center ~ West Virginia Development Office|West Virginia SBDC - Eastern WV CTC|BO|316 Eastern Drive||Moorefield|WV|26836|||||||10/28/2016
ED|SBDC|83319|494275|West Virginia Small Business Development Center ~ West Virginia Development Office|West Virginia SBDC - Innova Outreach Office|BO|WVHTC Foundation|1000 Galliher Drive|Fairmont|WV|26554|||304-558-2960||www.wvmep.com|Debra.K.Martin@wv.gov|10/28/2016
ED|SBDC|83319|507481|West Virginia Small Business Development Center ~ West Virginia Development Office|Summers Center|BO|830 Northside Drive, Suite 160||Summersville|WV|26651|||304-553-2805||||04/19/2017
ED|SBDC|83319|507461|West Virginia Small Business Development Center ~ West Virginia Development Office|Putnam Center|BO|1116 Smith Street||Charleston|WV|25301|||304-957-2017|||Douglas.C.Spaulding@wv.gov|04/13/2017
ED|SBDC|83317|450839|Washington Small Business Development Center ~ Washington State University|Washington Small Business Development Center ~Washington State University/Pullman SBDC|BO|1615 NE Eastgate Blvd. Section G,| Suite 5, 6W|Pullman|WA|99163|||||||05/07/2015
ED|SBDC|83317|450840|Washington Small Business Development Center ~ Washington State University|Washington Small Business Development Center ~Washington State University/Grays Harbor SBDC|BO|1620 Edward P Smith Drive, Bldg 200| |Aberdeen|WA|98520|||360-538-2530||||05/24/2011
ED|SBDC|83317|450841|Washington Small Business Development Center ~ Washington State University|Washington Small Business Development Center ~ Washington State University/Longview SBDC|BO|1946 Third Ave.| |Longview|WA|98632|||360-577-3014||||05/05/2016
ED|SBDC|83317|437172|Washington Small Business Development Center ~ Washington State University|Washington Small Business Development Center ~South Puget Sound Community College |BO|4220 6TH AVE SE| |Lacey|WA|98503|||||||05/05/2016
ED|SBDC|83317|437173|Washington Small Business Development Center ~ Washington State University|Washington Small Business Development Center ~Economic Alliance of Okanogan County SBDC|BO|320 Omak Ave #400|PO Box 626|Omak|WA|98841|||||||05/24/2011
ED|SBDC|83317|437174|Washington Small Business Development Center ~ Washington State University|Washington Small Business Development Center ~Washington State University/South Seattle|BO|13925 Interurban Ave South, Suite 100| |Seattle|WA|98168|||||||08/11/2011
ED|SBDC|83317|437175|Washington Small Business Development Center ~ Washington State University|Washington Small Business Development Center ~ Washington State University/Seattle SBDC|BO|901 5th Ave., Suite 2900| |Seattle|WA|98164|||206-428-3022||||05/07/2015
ED|SBDC|83317|323640|Washington Small Business Development Center ~ Washington State University|Washington Small Business Development Center ~Highline Community College SBDC|BO|23835 Pacific Highway South, Suite 102| |Des Moines|WA|98198|||||||05/24/2011
ED|SBDC|83317|250349|Washington Small Business Development Center ~ Washington State University|Washington Small Business Development Center ~ Washington State University|HO|901 East 2nd Ave|Suite 210|Spokane|WA|99202|||||||08/15/2016
ED|SBDC|83317|250350|Washington Small Business Development Center ~ Washington State University|Washington Small Business Development Center ~Green River Community College SBDC|BO|1221 D. St. NE| |Auburn|WA|98002|||||||12/19/2016
ED|SBDC|83317|250352|Washington Small Business Development Center ~ Washington State University|Washington Small Business Development Center ~Western Washington University SBDC|BO|1616 Cornwall Ave|Suite 119|Bellingham|WA|98225|||||||11/21/2016
ED|SBDC|83317|250356|Washington Small Business Development Center ~ Washington State University|Washington Small Business Development Center ~Edmonds Community College SBDC|BO|808 134th Street SW, Suite 101| |Everett|WA|98204|||||||05/07/2015
ED|SBDC|83317|250357|Washington Small Business Development Center ~ Washington State University|Washington Small Business Development Center ~TriDEC SBDC|BO|7130 W Grandridge, Suite A| |Kennewick|WA|99336|||||||05/24/2011
ED|SBDC|83317|250358|Washington Small Business Development Center ~ Washington State University|Washington Small Business Development Center ~WSU- Moses Lake|BO|6594 Patton Blvd NE| |Moses Lake|WA|98837|||||||05/05/2016
ED|SBDC|83317|250359|Washington Small Business Development Center ~ Washington State University|Washington Small Business Development Center ~Economic Development Association of Skagit County SBDC|BO|204 W. Montgomery| |Mt. Vernon|WA|98273|||||||08/11/2011
